# s/c   cf_mean    cf_std
0.75496327 0.07809406 0.04577856
0.75623457 0.07809395 0.04576350
0.75752066 0.07809813 0.04574805
0.75879196 0.07810468 0.04573185
0.76007805 0.07811209 0.04571457
0.76134936 0.07812005 0.04569619
0.76263545 0.07812938 0.04567682
0.76390675 0.07814246 0.04565692
0.76517806 0.07816328 0.04563714
0.76646414 0.07819829 0.04561898
0.76773545 0.07825488 0.04560430
0.76902154 0.07833617 0.04559431
0.77029284 0.07842834 0.04558364
0.77157893 0.07850551 0.04556619
0.77285024 0.07855305 0.04554156
0.77413633 0.07856903 0.04551285
0.77540763 0.07855487 0.04548328
0.77669372 0.07851168 0.04545353
0.77796502 0.07843914 0.04542347
0.77923633 0.07834195 0.04539451
0.78052242 0.07822910 0.04536936
0.78179372 0.07811112 0.04534942
0.78307981 0.07799862 0.04533593
0.78435112 0.07790327 0.04533007
0.78563720 0.07782760 0.04532929
0.78690851 0.07776394 0.04532892
0.78817982 0.07770907 0.04532732
0.78946590 0.07766218 0.04532385
0.79073721 0.07762287 0.04531803
0.79202330 0.07759006 0.04530960
0.79329460 0.07756108 0.04529812
0.79458069 0.07753194 0.04528363
0.79585200 0.07749521 0.04526478
0.79712330 0.07744612 0.04524328
0.79840939 0.07738263 0.04522111
0.79968070 0.07730086 0.04519836
0.80096678 0.07720013 0.04517584
0.80223809 0.07708224 0.04515283
0.80350939 0.07695670 0.04513206
0.80479548 0.07683819 0.04511795
0.80606679 0.07673960 0.04511400
0.80735288 0.07666018 0.04511810
0.80862418 0.07659011 0.04512381
0.80989549 0.07652603 0.04512905
0.81118157 0.07646859 0.04513258
0.81245288 0.07642344 0.04513505
0.81373897 0.07639588 0.04513891
0.81501027 0.07637680 0.04514059
0.81628158 0.07635052 0.04513652
0.81756767 0.07631070 0.04512693
0.81883897 0.07625624 0.04511293
0.82012506 0.07618468 0.04509440
0.82139637 0.07608985 0.04506921
0.82266767 0.07596021 0.04503175
0.82395376 0.07579878 0.04498329
0.82522507 0.07563723 0.04493962
0.82651115 0.07550895 0.04491416
0.82778246 0.07541612 0.04490444
0.82905376 0.07534743 0.04490363
0.83033985 0.07529379 0.04490777
0.83161116 0.07524589 0.04491351
0.83288246 0.07519921 0.04491994
0.83416855 0.07514872 0.04492605
0.83543986 0.07508912 0.04493049
0.83672594 0.07501556 0.04493206
0.83799725 0.07492549 0.04493058
0.83926856 0.07481747 0.04492610
0.84055464 0.07469011 0.04491849
0.84182595 0.07454241 0.04490732
0.84309725 0.07437369 0.04489200
0.84438334 0.07418774 0.04487288
0.84565465 0.07399261 0.04485147
0.84692595 0.07380111 0.04482974
0.84821204 0.07363277 0.04481121
0.84948335 0.07350813 0.04480077
0.85076944 0.07343508 0.04480037
0.85204074 0.07338575 0.04480073
0.85331205 0.07333058 0.04479633
0.85459813 0.07325486 0.04478710
0.85586944 0.07315445 0.04477417
0.85714075 0.07303222 0.04475984
0.85842683 0.07288574 0.04474233
0.85969814 0.07271890 0.04472309
0.86096944 0.07253556 0.04470101
0.86225553 0.07234960 0.04468017
0.86352684 0.07218427 0.04466565
0.86479814 0.07206828 0.04466619
0.86608423 0.07201821 0.04468619
0.86735554 0.07202311 0.04471835
0.86862684 0.07205532 0.04475078
0.86991293 0.07208860 0.04477181
0.87118424 0.07210734 0.04477811
0.87245554 0.07210105 0.04477129
0.87374163 0.07206022 0.04475368
0.87501293 0.07197632 0.04472677
0.87628424 0.07184447 0.04469206
0.87757033 0.07166401 0.04465017
0.87884163 0.07143992 0.04460326
0.88011294 0.07118241 0.04455479
0.88138424 0.07090397 0.04450880
0.88267033 0.07061882 0.04446946
0.88394164 0.07033642 0.04443840
0.88521294 0.07006450 0.04441595
0.88649903 0.06980750 0.04440115
0.88777034 0.06957836 0.04439856
0.88904164 0.06938730 0.04441038
0.89032773 0.06922196 0.04442590
0.89159904 0.06907447 0.04443727
0.89287034 0.06894808 0.04444356
0.89415643 0.06884745 0.04444609
0.89542774 0.06876915 0.04444470
0.89669904 0.06870361 0.04443854
0.89797035 0.06864187 0.04442804
0.89925643 0.06857789 0.04441446
0.90052774 0.06850749 0.04439859
0.90179905 0.06842796 0.04438130
0.90308513 0.06833637 0.04436277
0.90435644 0.06822930 0.04434231
0.90562774 0.06810423 0.04431959
0.90691383 0.06796023 0.04429428
0.90818514 0.06779800 0.04426652
0.90945644 0.06762093 0.04423612
0.91072775 0.06744004 0.04420684
0.91201384 0.06726888 0.04418107
0.91328514 0.06711865 0.04416054
0.91455645 0.06699648 0.04414483
0.91582775 0.06690608 0.04413150
0.91711384 0.06685259 0.04412140
0.91838515 0.06683589 0.04411296
0.91965645 0.06685414 0.04410650
0.92094254 0.06689797 0.04410153
0.92221385 0.06695204 0.04409693
0.92348515 0.06698813 0.04408629
0.92475646 0.06698378 0.04406453
0.92604254 0.06694200 0.04403456
0.92731385 0.06687507 0.04400140
0.92858516 0.06679598 0.04396967
0.92985646 0.06671012 0.04394074
0.93114255 0.06661846 0.04391410
0.93241385 0.06652203 0.04388959
0.93368516 0.06642513 0.04386823
0.93495647 0.06634269 0.04385733
0.93624255 0.06628060 0.04385677
0.93751386 0.06623315 0.04385722
0.93878516 0.06621869 0.04386176
0.94005647 0.06625462 0.04387472
0.94134256 0.06631215 0.04388393
0.94261386 0.06635153 0.04387908
0.94388517 0.06636193 0.04386323
0.94515647 0.06634616 0.04384096
0.94644256 0.06630631 0.04381509
0.94771387 0.06624063 0.04378562
0.94898517 0.06614726 0.04375183
0.95025648 0.06602770 0.04371453
0.95154257 0.06588305 0.04367339
0.95281387 0.06571010 0.04362493
0.95408518 0.06551506 0.04356981
0.95535648 0.06532263 0.04351698
0.95664257 0.06517155 0.04347999
0.95791388 0.06509429 0.04346749
0.95918518 0.06509147 0.04347542
0.96045649 0.06512729 0.04348777
0.96174258 0.06516415 0.04349440
0.96301388 0.06518866 0.04349506
0.96428519 0.06519867 0.04349193
0.96555649 0.06518869 0.04348422
0.96682780 0.06514982 0.04346789
0.96811389 0.06507898 0.04344273
0.96938519 0.06497812 0.04341020
0.97065650 0.06485325 0.04337309
0.97192780 0.06471172 0.04333410
0.97321389 0.06455953 0.04329453
0.97448520 0.06440384 0.04325616
0.97575650 0.06425301 0.04322040
0.97702781 0.06411698 0.04318930
0.97829911 0.06400513 0.04316475
0.97958520 0.06392098 0.04314633
0.98085651 0.06386149 0.04313231
0.98212781 0.06381716 0.04311967
0.98339912 0.06377983 0.04310680
0.98468520 0.06374286 0.04309293
0.98595651 0.06370084 0.04307780
0.98722781 0.06365098 0.04306144
0.98849912 0.06358928 0.04304319
0.98977043 0.06351303 0.04302233
0.99105651 0.06342293 0.04299960
