# s/c    cf
-0.21141218 0.01083960
-0.21291705 0.01085490
-0.21442193 0.01087030
-0.21592827 0.01088610
-0.21743610 0.01090260
-0.21894541 0.01092010
-0.22045471 0.01093910
-0.22196550 0.01096000
-0.22347628 0.01098380
-0.22499002 0.01101120
-0.22650376 0.01104370
-0.22801750 0.01108310
-0.22953272 0.01113180
-0.23104942 0.01119370
-0.23256759 0.01127490
-0.23408577 0.01138710
-0.23560542 0.01153240
-0.23712508 0.01166980
-0.23864621 0.01176200
-0.24016882 0.01182400
-0.24169143 0.01187760
-0.24321552 0.01192730
-0.24474108 0.01197390
-0.24626665 0.01201860
-0.24779369 0.01206170
-0.24932074 0.01210380
-0.25084926 0.01214520
-0.25237926 0.01218600
-0.25390926 0.01222600
-0.25544074 0.01226570
-0.25697222 0.01230500
-0.25850518 0.01234420
-0.26003962 0.01238330
-0.26157405 0.01242240
-0.26310997 0.01246130
-0.26464588 0.01250020
-0.26618327 0.01253900
-0.26772067 0.01257770
-0.26925954 0.01261620
-0.27079989 0.01265460
-0.27234024 0.01269270
-0.27388059 0.01273060
-0.27542241 0.01276810
-0.27696572 0.01280510
-0.27850902 0.01284160
-0.28005381 0.01287750
-0.28159859 0.01291260
-0.28314485 0.01294690
-0.28469112 0.01298020
-0.28623886 0.01301230
-0.28778808 0.01304310
-0.28933730 0.01307230
-0.29088651 0.01309980
-0.29243721 0.01312520
-0.29398791 0.01314820
-0.29554008 0.01316810
-0.29709226 0.01318440
-0.29864591 0.01319630
-0.30019957 0.01320320
-0.30175470 0.01320310
-0.30330983 0.01320330
-0.30486644 0.01321790
-0.30642305 0.01324710
-0.30798114 0.01328290
-0.30953923 0.01332160
-0.31109731 0.01336240
-0.31265688 0.01340500
-0.31421793 0.01344910
-0.31577749 0.01349460
-0.31734002 0.01354110
-0.31890106 0.01358880
-0.32046358 0.01363740
-0.32202758 0.01368690
-0.32359159 0.01373730
-0.32515559 0.01378860
-0.32672107 0.01384060
-0.32828655 0.01389340
-0.32985350 0.01394700
-0.33142046 0.01400130
-0.33298742 0.01405630
-0.33455586 0.01411200
-0.33612429 0.01416840
-0.33769273 0.01422550
-0.33926264 0.01428310
-0.34083256 0.01434140
-0.34240395 0.01440020
-0.34397534 0.01445970
-0.34554674 0.01451960
-0.34711961 0.01458010
-0.34869248 0.01464120
-0.35026535 0.01470260
-0.35183970 0.01476450
-0.35341405 0.01482680
-0.35498840 0.01488940
-0.35656422 0.01495230
-0.35814005 0.01501540
-0.35971588 0.01507870
-0.36129171 0.01514200
-0.36286901 0.01520520
-0.36444780 0.01526820
-0.36602510 0.01533060
-0.36760388 0.01539210
-0.36918267 0.01545230
-0.37076145 0.01551400
-0.37234172 0.01558030
-0.37392198 0.01565030
-0.37550224 0.01572230
-0.37708398 0.01579580
-0.37866424 0.01587070
-0.38024598 0.01594690
-0.38182920 0.01602450
-0.38341094 0.01610330
-0.38499416 0.01618340
-0.38657738 0.01626470
-0.38816060 0.01634720
-0.38974382 0.01643110
-0.39132851 0.01651610
-0.39291321 0.01660240
-0.39449791 0.01668990
-0.39608261 0.01677860
-0.39766878 0.01686850
-0.39925496 0.01695970
-0.40084113 0.01705210
-0.40242731 0.01714570
-0.40401348 0.01724050
-0.40560114 0.01733650
-0.40718731 0.01743370
-0.40877496 0.01753200
-0.41036262 0.01763160
-0.41195175 0.01773230
-0.41353940 0.01783410
-0.41512853 0.01793710
-0.41671619 0.01804120
-0.41830532 0.01814640
-0.41989445 0.01825260
-0.42148358 0.01835990
-0.42307419 0.01846810
-0.42466333 0.01857740
-0.42625394 0.01868760
-0.42784307 0.01879870
-0.42943368 0.01891070
-0.43102429 0.01902350
-0.43261490 0.01913700
-0.43420551 0.01925130
-0.43579612 0.01936620
-0.43738821 0.01948170
-0.43897882 0.01959780
-0.44057090 0.01971420
-0.44216151 0.01983100
-0.44375360 0.01994800
-0.44534569 0.02006510
-0.44693778 0.02018210
-0.44852839 0.02029900
-0.45012048 0.02041540
-0.45171257 0.02053130
-0.45330613 0.02064620
-0.45489822 0.02076000
-0.45649031 0.02087210
-0.45808240 0.02098210
-0.45967449 0.02108920
-0.46126658 0.02119240
-0.46286014 0.02128850
-0.46445223 0.02137480
-0.46604432 0.02146260
-0.46763788 0.02157560
-0.46922997 0.02171950
-0.47082206 0.02187880
-0.47241563 0.02204250
-0.47400772 0.02220850
-0.47559980 0.02237600
-0.47719337 0.02254430
-0.47878546 0.02271310
-0.48037755 0.02288190
-0.48196964 0.02305080
-0.48356320 0.02321960
-0.48515529 0.02338820
-0.48674738 0.02355660
-0.48833947 0.02372470
-0.48993156 0.02389270
-0.49152364 0.02406060
-0.49311573 0.02422830
-0.49470782 0.02439590
-0.49629843 0.02456350
-0.49789052 0.02473120
-0.49948261 0.02489890
-0.50107322 0.02506680
-0.50266383 0.02523490
-0.50425592 0.02540340
-0.50584653 0.02557220
-0.50743714 0.02574160
-0.50902775 0.02591160
-0.51061836 0.02608240
-0.51220897 0.02625410
-0.51379958 0.02642670
-0.51538871 0.02660050
-0.51697932 0.02677570
-0.51856845 0.02695240
-0.52015758 0.02713090
-0.52174671 0.02731140
-0.52333585 0.02749420
-0.52492498 0.02767950
-0.52651263 0.02786790
-0.52810029 0.02805960
-0.52968942 0.02825530
-0.53127707 0.02845550
-0.53286472 0.02866080
-0.53445090 0.02887220
-0.53603855 0.02909070
-0.53762473 0.02931770
-0.53921090 0.02955480
-0.54079708 0.02980450
-0.54238325 0.03007030
-0.54396943 0.03035900
-0.54555413 0.03067480
-0.54713882 0.03098080
-0.54872352 0.03123670
-0.55030822 0.03145670
-0.55189144 0.03166650
-0.55347466 0.03187340
-0.55505787 0.03207900
-0.55664109 0.03228460
-0.55822283 0.03249100
-0.55980605 0.03269890
-0.56138779 0.03290870
-0.56296805 0.03312090
-0.56454980 0.03333580
-0.56613006 0.03355370
-0.56771032 0.03377470
-0.56929058 0.03399900
-0.57086937 0.03422690
-0.57244815 0.03445850
-0.57402693 0.03469380
-0.57560424 0.03493310
-0.57718302 0.03517640
-0.57875885 0.03542370
-0.58033616 0.03567520
-0.58191198 0.03593090
-0.58348781 0.03619080
-0.58506364 0.03645500
-0.58663799 0.03672340
-0.58821234 0.03699620
-0.58978669 0.03727310
-0.59135956 0.03755430
-0.59293243 0.03783970
-0.59450530 0.03812930
-0.59607669 0.03842290
-0.59764808 0.03872050
-0.59921800 0.03902200
-0.60078939 0.03932730
-0.60235783 0.03963630
-0.60392774 0.03994890
-0.60549618 0.04026490
-0.60706461 0.04058420
-0.60863157 0.04090660
-0.61019853 0.04123180
-0.61176401 0.04155980
-0.61333097 0.04189040
-0.61489497 0.04222310
-0.61646045 0.04255800
-0.61802445 0.04289450
-0.61958697 0.04323260
-0.62114950 0.04357180
-0.62271202 0.04391180
-0.62427306 0.04425220
-0.62583411 0.04459270
-0.62739368 0.04493260
-0.62895324 0.04527150
-0.63051133 0.04560880
-0.63207090 0.04594370
-0.63362751 0.04627520
-0.63518412 0.04660230
-0.63674073 0.04692240
-0.63829586 0.04723120
-0.63985099 0.04752890
-0.64140464 0.04781260
-0.64295830 0.04810050
-0.64451047 0.04843160
-0.64606265 0.04880780
-0.64761335 0.04920300
-0.64916404 0.04960360
-0.65071326 0.05000770
-0.65226248 0.05041390
-0.65381022 0.05082160
-0.65535796 0.05123030
-0.65690570 0.05163960
-0.65845049 0.05204950
-0.65999675 0.05245960
-0.66154005 0.05287010
-0.66308484 0.05328090
-0.66462666 0.05369200
-0.66616849 0.05410340
-0.66771032 0.05451520
-0.66925067 0.05492740
-0.67078954 0.05534010
-0.67232841 0.05575340
-0.67386728 0.05616730
-0.67540467 0.05658190
-0.67694059 0.05699730
-0.67847650 0.05741350
-0.68001094 0.05783080
-0.68154390 0.05824910
-0.68307685 0.05866870
-0.68460833 0.05908950
-0.68613981 0.05951180
-0.68766982 0.05993580
-0.68919982 0.06036150
-0.69072834 0.06078910
-0.69225538 0.06121890
-0.69378243 0.06165100
-0.69530800 0.06208580
-0.69683356 0.06252350
-0.69835765 0.06296430
-0.69988026 0.06340880
-0.70140287 0.06385730
-0.70292400 0.06431020
-0.70444366 0.06476830
-0.70596331 0.06523210
-0.70748148 0.06570240
-0.70899966 0.06618020
-0.71051488 0.06666660
-0.71203158 0.06716320
-0.71354532 0.06767170
-0.71505906 0.06819460
-0.71657132 0.06873490
-0.71808358 0.06929770
-0.71959436 0.06988860
-0.72110367 0.07052650
-0.72261150 0.07119560
-0.72411933 0.07179630
-0.72562567 0.07228160
-0.72713202 0.07270720
-0.72863542 0.07311860
-0.73014029 0.07352630
-0.73164220 0.07393510
-0.73314412 0.07434970
-0.73464307 0.07477420
-0.73614351 0.07521230
-0.73764099 0.07566760
-0.73913847 0.07614330
-0.74063447 0.07664230
-0.74212899 0.07716720
-0.74362352 0.07772000
-0.74511656 0.07830190
-0.74660813 0.07891330
-0.74809822 0.07955390
-0.74958830 0.08022200
-0.75107691 0.08091530
-0.75256405 0.08163040
-0.75405118 0.08236350
-0.75553535 0.08311020
-0.75701953 0.08386580
-0.75850222 0.08462550
-0.75998492 0.08538510
-0.76146466 0.08614020
-0.76294440 0.08688750
-0.76442266 0.08762360
-0.76590093 0.08834600
-0.76737623 0.08905260
-0.76885154 0.08974180
-0.77032537 0.09041190
-0.77179771 0.09106200
-0.77326859 0.09169060
-0.77473946 0.09229670
-0.77620885 0.09287650
-0.77767528 0.09342890
-0.77914320 0.09396060
-0.78060816 0.09447920
-0.78207164 0.09498870
-0.78353512 0.09549240
-0.78499712 0.09599520
-0.78645764 0.09650430
-0.78791669 0.09702200
-0.78937573 0.09754640
-0.79083182 0.09807930
-0.79228791 0.09862410
-0.79374252 0.09918330
-0.79519565 0.09975950
-0.79664730 0.10035500
-0.79809748 0.10097100
-0.79954765 0.10161000
-0.80099487 0.10227200
-0.80244209 0.10295700
-0.80388783 0.10366600
-0.80533209 0.10439500
-0.80677488 0.10514400
-0.80821618 0.10590800
-0.80965749 0.10668400
-0.81109584 0.10746800
-0.81253418 0.10825700
-0.81397106 0.10904600
-0.81540645 0.10983200
-0.81684036 0.11061200
-0.81827280 0.11138400
-0.81970376 0.11214600
-0.82113324 0.11289700
-0.82256272 0.11363600
-0.82398924 0.11436300
-0.82541576 0.11507700
-0.82684081 0.11578000
-0.82826289 0.11647100
-0.82968498 0.11715000
-0.83110559 0.11781600
-0.83252472 0.11846800
-0.83394238 0.11911200
-0.83536003 0.11975100
-0.83677473 0.12038600
-0.83818795 0.12101800
-0.83960116 0.12164600
-0.84101143 0.12227200
-0.84242169 0.12289500
-0.84382899 0.12351600
-0.84523630 0.12413700
-0.84664213 0.12476000
-0.84804648 0.12538300
-0.84944787 0.12600700
-0.85084926 0.12663100
-0.85224918 0.12725700
-0.85364761 0.12788300
-0.85504457 0.12851000
-0.85644005 0.12913900
-0.85783405 0.12976900
-0.85922657 0.13040000
-0.86061762 0.13103300
-0.86200866 0.13166800
-0.86339675 0.13230500
-0.86478336 0.13294400
-0.86616849 0.13358500
-0.86755215 0.13422900
-0.86893580 0.13487500
-0.87031650 0.13552500
-0.87169571 0.13617700
-0.87307345 0.13683300
-0.87445120 0.13749300
-0.87582598 0.13815600
-0.87719928 0.13882400
-0.87857259 0.13949700
-0.87994294 0.14017400
-0.88131181 0.14085700
-0.88267920 0.14154500
-0.88404659 0.14223900
-0.88541103 0.14294000
-0.88677399 0.14364800
-0.88813547 0.14436300
-0.88949695 0.14508700
-0.89085547 0.14581900
-0.89221251 0.14656100
-0.89356808 0.14731300
-0.89492217 0.14807500
-0.89627478 0.14884900
-0.89762591 0.14963600
-0.89897556 0.15043600
-0.90032374 0.15125100
-0.90167044 0.15208100
-0.90301565 0.15292900
-0.90435940 0.15379400
-0.90570166 0.15467800
-0.90704096 0.15558400
-0.90838027 0.15651100
-0.90971810 0.15746100
-0.91105297 0.15843700
-0.91238784 0.15942600
-0.91371975 0.16044100
-0.91505167 0.16157000
-0.91638062 0.16285500
-0.91770810 0.16423000
-0.91903410 0.16564000
-0.92036010 0.16708500
-0.92168315 0.16858200
-0.92300472 0.17014400
-0.92432480 0.17178200
-0.92564341 0.17351200
-0.92695907 0.17534800
-0.92827472 0.17730700
-0.92958890 0.17940900
-0.93090011 0.18167700
-0.93221133 0.18413900
-0.93351959 0.18682800
-0.93482786 0.18978400
-0.93613316 0.19304700
-0.93743699 0.19668700
-0.93873934 0.20070600
-0.94004021 0.20525800
-0.94133960 0.20962500
-0.94263604 0.21350000
-0.94393247 0.21838000
-0.94522743 0.22663000
-0.94651943 0.23848500
-0.94781143 0.26652800
-0.94910048 0.30831500
-0.95038804 0.30911000
-0.95167118 0.18552700
-0.95295431 0.07033500
-0.95423744 0.04980340
-0.95551909 0.03766540
-0.95679779 0.03033510
-0.95807353 0.02317740
-0.95934927 0.02126520
-0.96062353 0.02372360
-0.96189631 0.02825050
-0.96316762 0.02719840
