# s/c    cf
-0.21291705 0.00596375
-0.21442193 0.00596218
-0.21592827 0.00596130
-0.21743610 0.00596140
-0.21894541 0.00596284
-0.22045471 0.00596607
-0.22196550 0.00597168
-0.22347628 0.00598045
-0.22499002 0.00599339
-0.22650376 0.00601186
-0.22801750 0.00603772
-0.22953272 0.00607354
-0.23104942 0.00612292
-0.23256759 0.00619179
-0.23408577 0.00628811
-0.23560542 0.00641127
-0.23712508 0.00653321
-0.23864621 0.00662205
-0.24016882 0.00667937
-0.24169143 0.00672106
-0.24321552 0.00675410
-0.24474108 0.00678141
-0.24626665 0.00680516
-0.24779369 0.00682651
-0.24932074 0.00684639
-0.25084926 0.00686533
-0.25237926 0.00688375
-0.25390926 0.00690192
-0.25544074 0.00692002
-0.25697222 0.00693819
-0.25850518 0.00695650
-0.26003962 0.00697501
-0.26157405 0.00699373
-0.26310997 0.00701268
-0.26464588 0.00703182
-0.26618327 0.00705115
-0.26772067 0.00707062
-0.26925954 0.00709019
-0.27079989 0.00710980
-0.27234024 0.00712939
-0.27388059 0.00714888
-0.27542241 0.00716819
-0.27696572 0.00718725
-0.27850902 0.00720594
-0.28005381 0.00722416
-0.28159859 0.00724180
-0.28314485 0.00725871
-0.28469112 0.00727477
-0.28623886 0.00728980
-0.28778808 0.00730362
-0.28933730 0.00731601
-0.29088651 0.00732672
-0.29243721 0.00733546
-0.29398791 0.00734188
-0.29554008 0.00734537
-0.29709226 0.00734535
-0.29864591 0.00734118
-0.30019957 0.00733230
-0.30175470 0.00731845
-0.30330983 0.00730524
-0.30486644 0.00730353
-0.30642305 0.00731624
-0.30798114 0.00733803
-0.30953923 0.00736477
-0.31109731 0.00739488
-0.31265688 0.00742739
-0.31421793 0.00746172
-0.31577749 0.00749747
-0.31734002 0.00753438
-0.31890106 0.00757226
-0.32046358 0.00761097
-0.32202758 0.00765042
-0.32359159 0.00769052
-0.32515559 0.00773123
-0.32672107 0.00777252
-0.32828655 0.00781435
-0.32985350 0.00785670
-0.33142046 0.00789954
-0.33298742 0.00794286
-0.33455586 0.00798661
-0.33612429 0.00803076
-0.33769273 0.00807530
-0.33926264 0.00812020
-0.34083256 0.00816545
-0.34240395 0.00821104
-0.34397534 0.00825692
-0.34554674 0.00830305
-0.34711961 0.00834938
-0.34869248 0.00839587
-0.35026535 0.00844249
-0.35183970 0.00848919
-0.35341405 0.00853594
-0.35498840 0.00858267
-0.35656422 0.00862933
-0.35814005 0.00867582
-0.35971588 0.00872207
-0.36129171 0.00876794
-0.36286901 0.00881331
-0.36444780 0.00885800
-0.36602510 0.00890174
-0.36760388 0.00894422
-0.36918267 0.00898550
-0.37076145 0.00902761
-0.37234172 0.00907339
-0.37392198 0.00912284
-0.37550224 0.00917444
-0.37708398 0.00922744
-0.37866424 0.00928158
-0.38024598 0.00933668
-0.38182920 0.00939266
-0.38341094 0.00944945
-0.38499416 0.00950701
-0.38657738 0.00956531
-0.38816060 0.00962433
-0.38974382 0.00968406
-0.39132851 0.00974448
-0.39291321 0.00980560
-0.39449791 0.00986739
-0.39608261 0.00992986
-0.39766878 0.00999300
-0.39925496 0.01005680
-0.40084113 0.01012130
-0.40242731 0.01018640
-0.40401348 0.01025210
-0.40560114 0.01031850
-0.40718731 0.01038550
-0.40877496 0.01045310
-0.41036262 0.01052140
-0.41195175 0.01059020
-0.41353940 0.01065960
-0.41512853 0.01072960
-0.41671619 0.01080010
-0.41830532 0.01087120
-0.41989445 0.01094270
-0.42148358 0.01101460
-0.42307419 0.01108690
-0.42466333 0.01115960
-0.42625394 0.01123270
-0.42784307 0.01130610
-0.42943368 0.01137990
-0.43102429 0.01145390
-0.43261490 0.01152820
-0.43420551 0.01160260
-0.43579612 0.01167710
-0.43738821 0.01175170
-0.43897882 0.01182630
-0.44057090 0.01190080
-0.44216151 0.01197520
-0.44375360 0.01204920
-0.44534569 0.01212280
-0.44693778 0.01219590
-0.44852839 0.01226830
-0.45012048 0.01233980
-0.45171257 0.01241020
-0.45330613 0.01247920
-0.45489822 0.01254650
-0.45649031 0.01261160
-0.45808240 0.01267410
-0.45967449 0.01273300
-0.46126658 0.01278730
-0.46286014 0.01283420
-0.46445223 0.01287300
-0.46604432 0.01291380
-0.46763788 0.01297730
-0.46922997 0.01307180
-0.47082206 0.01318540
-0.47241563 0.01330550
-0.47400772 0.01342760
-0.47559980 0.01354980
-0.47719337 0.01367110
-0.47878546 0.01379100
-0.48037755 0.01390910
-0.48196964 0.01402530
-0.48356320 0.01413980
-0.48515529 0.01425240
-0.48674738 0.01436350
-0.48833947 0.01447310
-0.48993156 0.01458140
-0.49152364 0.01468840
-0.49311573 0.01479430
-0.49470782 0.01489930
-0.49629843 0.01500340
-0.49789052 0.01510680
-0.49948261 0.01520970
-0.50107322 0.01531210
-0.50266383 0.01541420
-0.50425592 0.01551600
-0.50584653 0.01561780
-0.50743714 0.01571960
-0.50902775 0.01582150
-0.51061836 0.01592380
-0.51220897 0.01602650
-0.51379958 0.01612980
-0.51538871 0.01623390
-0.51697932 0.01633890
-0.51856845 0.01644500
-0.52015758 0.01655250
-0.52174671 0.01666150
-0.52333585 0.01677240
-0.52492498 0.01688540
-0.52651263 0.01700090
-0.52810029 0.01711930
-0.52968942 0.01724110
-0.53127707 0.01736660
-0.53286472 0.01749670
-0.53445090 0.01763220
-0.53603855 0.01777420
-0.53762473 0.01792400
-0.53921090 0.01808360
-0.54079708 0.01825520
-0.54238325 0.01844320
-0.54396943 0.01865280
-0.54555413 0.01888370
-0.54713882 0.01910460
-0.54872352 0.01927680
-0.55030822 0.01940530
-0.55189144 0.01951650
-0.55347466 0.01962280
-0.55505787 0.01972760
-0.55664109 0.01983320
-0.55822283 0.01994070
-0.55980605 0.02005070
-0.56138779 0.02016360
-0.56296805 0.02027970
-0.56454980 0.02039910
-0.56613006 0.02052200
-0.56771032 0.02064850
-0.56929058 0.02077840
-0.57086937 0.02091200
-0.57244815 0.02104910
-0.57402693 0.02118980
-0.57560424 0.02133410
-0.57718302 0.02148190
-0.57875885 0.02163330
-0.58033616 0.02178800
-0.58191198 0.02194590
-0.58348781 0.02210710
-0.58506364 0.02227150
-0.58663799 0.02243910
-0.58821234 0.02261000
-0.58978669 0.02278400
-0.59135956 0.02296100
-0.59293243 0.02314100
-0.59450530 0.02332390
-0.59607669 0.02350950
-0.59764808 0.02369790
-0.59921800 0.02388870
-0.60078939 0.02408200
-0.60235783 0.02427760
-0.60392774 0.02447540
-0.60549618 0.02467510
-0.60706461 0.02487670
-0.60863157 0.02508000
-0.61019853 0.02528480
-0.61176401 0.02549080
-0.61333097 0.02569800
-0.61489497 0.02590610
-0.61646045 0.02611480
-0.61802445 0.02632400
-0.61958697 0.02653340
-0.62114950 0.02674270
-0.62271202 0.02695160
-0.62427306 0.02715980
-0.62583411 0.02736690
-0.62739368 0.02757250
-0.62895324 0.02777600
-0.63051133 0.02797660
-0.63207090 0.02817350
-0.63362751 0.02836600
-0.63518412 0.02855270
-0.63674073 0.02873140
-0.63829586 0.02889810
-0.63985099 0.02905200
-0.64140464 0.02919440
-0.64295830 0.02934270
-0.64451047 0.02953210
-0.64606265 0.02977000
-0.64761335 0.03003160
-0.64916404 0.03029860
-0.65071326 0.03056610
-0.65226248 0.03083230
-0.65381022 0.03109660
-0.65535796 0.03135870
-0.65690570 0.03161850
-0.65845049 0.03187630
-0.65999675 0.03213210
-0.66154005 0.03238630
-0.66308484 0.03263900
-0.66462666 0.03289040
-0.66616849 0.03314080
-0.66771032 0.03339040
-0.66925067 0.03363920
-0.67078954 0.03388750
-0.67232841 0.03413550
-0.67386728 0.03438340
-0.67540467 0.03463120
-0.67694059 0.03487910
-0.67847650 0.03512710
-0.68001094 0.03537550
-0.68154390 0.03562440
-0.68307685 0.03587350
-0.68460833 0.03612290
-0.68613981 0.03637280
-0.68766982 0.03662360
-0.68919982 0.03687540
-0.69072834 0.03712850
-0.69225538 0.03738320
-0.69378243 0.03763950
-0.69530800 0.03789770
-0.69683356 0.03815810
-0.69835765 0.03842100
-0.69988026 0.03868670
-0.70140287 0.03895550
-0.70292400 0.03922800
-0.70444366 0.03950460
-0.70596331 0.03978590
-0.70748148 0.04007260
-0.70899966 0.04036570
-0.71051488 0.04066640
-0.71203158 0.04097590
-0.71354532 0.04129600
-0.71505906 0.04162930
-0.71657132 0.04197870
-0.71808358 0.04234980
-0.71959436 0.04275060
-0.72110367 0.04319270
-0.72261150 0.04365640
-0.72411933 0.04405280
-0.72562567 0.04432690
-0.72713202 0.04452580
-0.72863542 0.04470640
-0.73014029 0.04488760
-0.73164220 0.04507590
-0.73314412 0.04527600
-0.73464307 0.04549120
-0.73614351 0.04572440
-0.73764099 0.04597810
-0.73913847 0.04625460
-0.74063447 0.04655560
-0.74212899 0.04688240
-0.74362352 0.04723620
-0.74511656 0.04761730
-0.74660813 0.04802530
-0.74809822 0.04845880
-0.74958830 0.04891540
-0.75107691 0.04939180
-0.75256405 0.04988410
-0.75405118 0.05038770
-0.75553535 0.05089790
-0.75701953 0.05140990
-0.75850222 0.05191930
-0.75998492 0.05242170
-0.76146466 0.05291370
-0.76294440 0.05339230
-0.76442266 0.05385530
-0.76590093 0.05430080
-0.76737623 0.05472780
-0.76885154 0.05513540
-0.77032537 0.05552330
-0.77179771 0.05589120
-0.77326859 0.05623840
-0.77473946 0.05656420
-0.77620885 0.05686610
-0.77767528 0.05714350
-0.77914320 0.05740350
-0.78060816 0.05765460
-0.78207164 0.05790180
-0.78353512 0.05814870
-0.78499712 0.05840010
-0.78645764 0.05866240
-0.78791669 0.05893770
-0.78937573 0.05922390
-0.79083182 0.05952100
-0.79228791 0.05983170
-0.79374252 0.06015820
-0.79519565 0.06050220
-0.79664730 0.06086530
-0.79809748 0.06124870
-0.79954765 0.06165320
-0.80099487 0.06207910
-0.80244209 0.06252550
-0.80388783 0.06299050
-0.80533209 0.06347190
-0.80677488 0.06396720
-0.80821618 0.06447280
-0.80965749 0.06498490
-0.81109584 0.06549940
-0.81253418 0.06601260
-0.81397106 0.06652080
-0.81540645 0.06702100
-0.81684036 0.06751100
-0.81827280 0.06798910
-0.81970376 0.06845420
-0.82113324 0.06890600
-0.82256272 0.06934460
-0.82398924 0.06977030
-0.82541576 0.07018380
-0.82684081 0.07058600
-0.82826289 0.07097770
-0.82968498 0.07135890
-0.83110559 0.07172810
-0.83252472 0.07208650
-0.83394238 0.07243890
-0.83536003 0.07278890
-0.83677473 0.07313770
-0.83818795 0.07348600
-0.83960116 0.07383380
-0.84101143 0.07418110
-0.84242169 0.07452780
-0.84382899 0.07487430
-0.84523630 0.07522270
-0.84664213 0.07557390
-0.84804648 0.07592720
-0.84944787 0.07628210
-0.85084926 0.07663830
-0.85224918 0.07699600
-0.85364761 0.07735490
-0.85504457 0.07771500
-0.85644005 0.07807640
-0.85783405 0.07843910
-0.85922657 0.07880300
-0.86061762 0.07916820
-0.86200866 0.07953470
-0.86339675 0.07990250
-0.86478336 0.08027170
-0.86616849 0.08064240
-0.86755215 0.08101450
-0.86893580 0.08138830
-0.87031650 0.08176380
-0.87169571 0.08214100
-0.87307345 0.08252020
-0.87445120 0.08290130
-0.87582598 0.08328470
-0.87719928 0.08367030
-0.87857259 0.08405840
-0.87994294 0.08444910
-0.88131181 0.08484260
-0.88267920 0.08523910
-0.88404659 0.08563880
-0.88541103 0.08604190
-0.88677399 0.08644880
-0.88813547 0.08685980
-0.88949695 0.08727500
-0.89085547 0.08769500
-0.89221251 0.08812000
-0.89356808 0.08855040
-0.89492217 0.08898610
-0.89627478 0.08942740
-0.89762591 0.08987510
-0.89897556 0.09032980
-0.90032374 0.09079240
-0.90167044 0.09126330
-0.90301565 0.09174330
-0.90435940 0.09223290
-0.90570166 0.09273270
-0.90704096 0.09324310
-0.90838027 0.09376510
-0.90971810 0.09429750
-0.91105297 0.09484000
-0.91238784 0.09538500
-0.91371975 0.09594590
-0.91505167 0.09660010
-0.91638062 0.09739210
-0.91770810 0.09826180
-0.91903410 0.09914130
-0.92036010 0.10002000
-0.92168315 0.10091400
-0.92300472 0.10183500
-0.92432480 0.10279600
-0.92564341 0.10380800
-0.92695907 0.10488100
-0.92827472 0.10602900
-0.92958890 0.10726300
-0.93090011 0.10859900
-0.93221133 0.11005400
-0.93351959 0.11164800
-0.93482786 0.11340700
-0.93613316 0.11534600
-0.93743699 0.11752200
-0.93873934 0.11989700
-0.94004021 0.12248500
-0.94133960 0.12466100
-0.94263604 0.12616400
-0.94393247 0.12800400
-0.94522743 0.13291000
-0.94651943 0.14144300
-0.94781143 0.16399600
-0.94910048 0.19429900
-0.95038804 0.18015700
-0.95167118 0.07801690
-0.95295431 0.02595490
-0.95423744 0.03968460
-0.95551909 0.02745860
-0.95679779 0.02321670
-0.95807353 0.02032230
-0.95934927 0.01975080
-0.96062353 0.02251260
-0.96189631 0.02982890
-0.96316762 0.03328280
