# s/c    cf
-0.21141218 0.00965391
-0.21291705 0.00966709
-0.21442193 0.00968044
-0.21592827 0.00969414
-0.21743610 0.00970844
-0.21894541 0.00972366
-0.22045471 0.00974017
-0.22196550 0.00975850
-0.22347628 0.00977930
-0.22499002 0.00980344
-0.22650376 0.00983209
-0.22801750 0.00986685
-0.22953272 0.00990996
-0.23104942 0.00996477
-0.23256759 0.01003670
-0.23408577 0.01013600
-0.23560542 0.01026450
-0.23712508 0.01038640
-0.23864621 0.01046840
-0.24016882 0.01052340
-0.24169143 0.01057070
-0.24321552 0.01061440
-0.24474108 0.01065540
-0.24626665 0.01069460
-0.24779369 0.01073250
-0.24932074 0.01076940
-0.25084926 0.01080570
-0.25237926 0.01084150
-0.25390926 0.01087690
-0.25544074 0.01091210
-0.25697222 0.01094710
-0.25850518 0.01098200
-0.26003962 0.01101680
-0.26157405 0.01105150
-0.26310997 0.01108620
-0.26464588 0.01112090
-0.26618327 0.01115540
-0.26772067 0.01118990
-0.26925954 0.01122420
-0.27079989 0.01125840
-0.27234024 0.01129230
-0.27388059 0.01132600
-0.27542241 0.01135930
-0.27696572 0.01139230
-0.27850902 0.01142470
-0.28005381 0.01145660
-0.28159859 0.01148790
-0.28314485 0.01151830
-0.28469112 0.01154790
-0.28623886 0.01157640
-0.28778808 0.01160370
-0.28933730 0.01162960
-0.29088651 0.01165390
-0.29243721 0.01167640
-0.29398791 0.01169680
-0.29554008 0.01171440
-0.29709226 0.01172880
-0.29864591 0.01173930
-0.30019957 0.01174540
-0.30175470 0.01174540
-0.30330983 0.01174560
-0.30486644 0.01175840
-0.30642305 0.01178420
-0.30798114 0.01181590
-0.30953923 0.01185000
-0.31109731 0.01188620
-0.31265688 0.01192400
-0.31421793 0.01196310
-0.31577749 0.01200340
-0.31734002 0.01204480
-0.31890106 0.01208720
-0.32046358 0.01213050
-0.32202758 0.01217460
-0.32359159 0.01221950
-0.32515559 0.01226520
-0.32672107 0.01231160
-0.32828655 0.01235870
-0.32985350 0.01240650
-0.33142046 0.01245500
-0.33298742 0.01250410
-0.33455586 0.01255390
-0.33612429 0.01260430
-0.33769273 0.01265520
-0.33926264 0.01270680
-0.34083256 0.01275890
-0.34240395 0.01281150
-0.34397534 0.01286460
-0.34554674 0.01291830
-0.34711961 0.01297240
-0.34869248 0.01302690
-0.35026535 0.01308190
-0.35183970 0.01313730
-0.35341405 0.01319300
-0.35498840 0.01324900
-0.35656422 0.01330520
-0.35814005 0.01336150
-0.35971588 0.01341770
-0.36129171 0.01347390
-0.36286901 0.01353000
-0.36444780 0.01358570
-0.36602510 0.01364090
-0.36760388 0.01369530
-0.36918267 0.01374850
-0.37076145 0.01380300
-0.37234172 0.01386150
-0.37392198 0.01392340
-0.37550224 0.01398700
-0.37708398 0.01405200
-0.37866424 0.01411820
-0.38024598 0.01418550
-0.38182920 0.01425410
-0.38341094 0.01432370
-0.38499416 0.01439450
-0.38657738 0.01446640
-0.38816060 0.01453940
-0.38974382 0.01461350
-0.39132851 0.01468860
-0.39291321 0.01476490
-0.39449791 0.01484230
-0.39608261 0.01492070
-0.39766878 0.01500030
-0.39925496 0.01508090
-0.40084113 0.01516260
-0.40242731 0.01524540
-0.40401348 0.01532920
-0.40560114 0.01541410
-0.40718731 0.01550000
-0.40877496 0.01558700
-0.41036262 0.01567500
-0.41195175 0.01576410
-0.41353940 0.01585410
-0.41512853 0.01594520
-0.41671619 0.01603720
-0.41830532 0.01613010
-0.41989445 0.01622400
-0.42148358 0.01631890
-0.42307419 0.01641460
-0.42466333 0.01651110
-0.42625394 0.01660850
-0.42784307 0.01670670
-0.42943368 0.01680560
-0.43102429 0.01690530
-0.43261490 0.01700560
-0.43420551 0.01710650
-0.43579612 0.01720800
-0.43738821 0.01731010
-0.43897882 0.01741250
-0.44057090 0.01751530
-0.44216151 0.01761840
-0.44375360 0.01772160
-0.44534569 0.01782500
-0.44693778 0.01792830
-0.44852839 0.01803130
-0.45012048 0.01813410
-0.45171257 0.01823620
-0.45330613 0.01833760
-0.45489822 0.01843790
-0.45649031 0.01853670
-0.45808240 0.01863370
-0.45967449 0.01872800
-0.46126658 0.01881900
-0.46286014 0.01890370
-0.46445223 0.01897980
-0.46604432 0.01905730
-0.46763788 0.01915690
-0.46922997 0.01928380
-0.47082206 0.01942430
-0.47241563 0.01956890
-0.47400772 0.01971560
-0.47559980 0.01986350
-0.47719337 0.02001220
-0.47878546 0.02016120
-0.48037755 0.02031030
-0.48196964 0.02045940
-0.48356320 0.02060840
-0.48515529 0.02075730
-0.48674738 0.02090590
-0.48833947 0.02105430
-0.48993156 0.02120250
-0.49152364 0.02135060
-0.49311573 0.02149850
-0.49470782 0.02164630
-0.49629843 0.02179410
-0.49789052 0.02194180
-0.49948261 0.02208960
-0.50107322 0.02223750
-0.50266383 0.02238560
-0.50425592 0.02253400
-0.50584653 0.02268270
-0.50743714 0.02283190
-0.50902775 0.02298160
-0.51061836 0.02313190
-0.51220897 0.02328300
-0.51379958 0.02343500
-0.51538871 0.02358800
-0.51697932 0.02374220
-0.51856845 0.02389770
-0.52015758 0.02405470
-0.52174671 0.02421360
-0.52333585 0.02437440
-0.52492498 0.02453750
-0.52651263 0.02470330
-0.52810029 0.02487210
-0.52968942 0.02504430
-0.53127707 0.02522050
-0.53286472 0.02540130
-0.53445090 0.02558740
-0.53603855 0.02577980
-0.53762473 0.02597970
-0.53921090 0.02618850
-0.54079708 0.02640840
-0.54238325 0.02664250
-0.54396943 0.02689670
-0.54555413 0.02717450
-0.54713882 0.02744370
-0.54872352 0.02766900
-0.55030822 0.02786240
-0.55189144 0.02804650
-0.55347466 0.02822820
-0.55505787 0.02840850
-0.55664109 0.02858870
-0.55822283 0.02876960
-0.55980605 0.02895180
-0.56138779 0.02913570
-0.56296805 0.02932170
-0.56454980 0.02950990
-0.56613006 0.02970080
-0.56771032 0.02989440
-0.56929058 0.03009100
-0.57086937 0.03029060
-0.57244815 0.03049350
-0.57402693 0.03069970
-0.57560424 0.03090930
-0.57718302 0.03112250
-0.57875885 0.03133920
-0.58033616 0.03155950
-0.58191198 0.03178360
-0.58348781 0.03201130
-0.58506364 0.03224270
-0.58663799 0.03247790
-0.58821234 0.03271690
-0.58978669 0.03295960
-0.59135956 0.03320590
-0.59293243 0.03345590
-0.59450530 0.03370960
-0.59607669 0.03396680
-0.59764808 0.03422750
-0.59921800 0.03449160
-0.60078939 0.03475900
-0.60235783 0.03502960
-0.60392774 0.03530330
-0.60549618 0.03557990
-0.60706461 0.03585940
-0.60863157 0.03614160
-0.61019853 0.03642620
-0.61176401 0.03671320
-0.61333097 0.03700230
-0.61489497 0.03729330
-0.61646045 0.03758610
-0.61802445 0.03788030
-0.61958697 0.03817570
-0.62114950 0.03847210
-0.62271202 0.03876910
-0.62427306 0.03906640
-0.62583411 0.03936360
-0.62739368 0.03966020
-0.62895324 0.03995590
-0.63051133 0.04025000
-0.63207090 0.04054200
-0.63362751 0.04083080
-0.63518412 0.04111570
-0.63674073 0.04139440
-0.63829586 0.04166310
-0.63985099 0.04192190
-0.64140464 0.04216870
-0.64295830 0.04241910
-0.64451047 0.04270710
-0.64606265 0.04303470
-0.64761335 0.04337900
-0.64916404 0.04372810
-0.65071326 0.04408020
-0.65226248 0.04443420
-0.65381022 0.04478930
-0.65535796 0.04514520
-0.65690570 0.04550160
-0.65845049 0.04585840
-0.65999675 0.04621530
-0.66154005 0.04657240
-0.66308484 0.04692960
-0.66462666 0.04728700
-0.66616849 0.04764460
-0.66771032 0.04800230
-0.66925067 0.04836030
-0.67078954 0.04871870
-0.67232841 0.04907730
-0.67386728 0.04943650
-0.67540467 0.04979610
-0.67694059 0.05015630
-0.67847650 0.05051710
-0.68001094 0.05087870
-0.68154390 0.05124110
-0.68307685 0.05160450
-0.68460833 0.05196890
-0.68613981 0.05233440
-0.68766982 0.05270130
-0.68919982 0.05306950
-0.69072834 0.05343940
-0.69225538 0.05381100
-0.69378243 0.05418460
-0.69530800 0.05456040
-0.69683356 0.05493860
-0.69835765 0.05531950
-0.69988026 0.05570340
-0.70140287 0.05609080
-0.70292400 0.05648190
-0.70444366 0.05687740
-0.70596331 0.05727790
-0.70748148 0.05768390
-0.70899966 0.05809630
-0.71051488 0.05851630
-0.71203158 0.05894500
-0.71354532 0.05938400
-0.71505906 0.05983540
-0.71657132 0.06030180
-0.71808358 0.06078780
-0.71959436 0.06129810
-0.72110367 0.06184900
-0.72261150 0.06242630
-0.72411933 0.06294410
-0.72562567 0.06336150
-0.72713202 0.06372630
-0.72863542 0.06407830
-0.73014029 0.06442690
-0.73164220 0.06477620
-0.73314412 0.06513050
-0.73464307 0.06549320
-0.73614351 0.06586780
-0.73764099 0.06625720
-0.73913847 0.06666440
-0.74063447 0.06709180
-0.74212899 0.06754180
-0.74362352 0.06801590
-0.74511656 0.06851540
-0.74660813 0.06904040
-0.74809822 0.06959070
-0.74958830 0.07016480
-0.75107691 0.07076060
-0.75256405 0.07137530
-0.75405118 0.07200520
-0.75553535 0.07264670
-0.75701953 0.07329560
-0.75850222 0.07394780
-0.75998492 0.07459930
-0.76146466 0.07524670
-0.76294440 0.07588660
-0.76442266 0.07651640
-0.76590093 0.07713390
-0.76737623 0.07773710
-0.76885154 0.07832450
-0.77032537 0.07889500
-0.77179771 0.07944750
-0.77326859 0.07998090
-0.77473946 0.08049420
-0.77620885 0.08098440
-0.77767528 0.08145030
-0.77914320 0.08189790
-0.78060816 0.08233370
-0.78207164 0.08276130
-0.78353512 0.08318350
-0.78499712 0.08360460
-0.78645764 0.08403090
-0.78791669 0.08446430
-0.78937573 0.08490330
-0.79083182 0.08534940
-0.79228791 0.08580540
-0.79374252 0.08627380
-0.79519565 0.08675650
-0.79664730 0.08725540
-0.79809748 0.08777220
-0.79954765 0.08830810
-0.80099487 0.08886390
-0.80244209 0.08943950
-0.80388783 0.09003450
-0.80533209 0.09064730
-0.80677488 0.09127580
-0.80821618 0.09191740
-0.80965749 0.09256880
-0.81109584 0.09322660
-0.81253418 0.09388730
-0.81397106 0.09454780
-0.81540645 0.09520500
-0.81684036 0.09585650
-0.81827280 0.09650020
-0.81970376 0.09713470
-0.82113324 0.09775880
-0.82256272 0.09837190
-0.82398924 0.09897380
-0.82541576 0.09956430
-0.82684081 0.10014400
-0.82826289 0.10071300
-0.82968498 0.10127000
-0.83110559 0.10181500
-0.83252472 0.10234900
-0.83394238 0.10287400
-0.83536003 0.10339400
-0.83677473 0.10391000
-0.83818795 0.10442200
-0.83960116 0.10493100
-0.84101143 0.10543700
-0.84242169 0.10593900
-0.84382899 0.10643900
-0.84523630 0.10693800
-0.84664213 0.10743800
-0.84804648 0.10793700
-0.84944787 0.10843600
-0.85084926 0.10893400
-0.85224918 0.10943300
-0.85364761 0.10993100
-0.85504457 0.11042900
-0.85644005 0.11092800
-0.85783405 0.11142700
-0.85922657 0.11192600
-0.86061762 0.11242500
-0.86200866 0.11292500
-0.86339675 0.11342600
-0.86478336 0.11392700
-0.86616849 0.11442900
-0.86755215 0.11493200
-0.86893580 0.11543700
-0.87031650 0.11594300
-0.87169571 0.11645000
-0.87307345 0.11695900
-0.87445120 0.11746900
-0.87582598 0.11798200
-0.87719928 0.11849700
-0.87857259 0.11901500
-0.87994294 0.11953500
-0.88131181 0.12005800
-0.88267920 0.12058500
-0.88404659 0.12111500
-0.88541103 0.12164900
-0.88677399 0.12218800
-0.88813547 0.12273100
-0.88949695 0.12327900
-0.89085547 0.12383200
-0.89221251 0.12439200
-0.89356808 0.12495800
-0.89492217 0.12553100
-0.89627478 0.12611200
-0.89762591 0.12670100
-0.89897556 0.12729900
-0.90032374 0.12790700
-0.90167044 0.12852500
-0.90301565 0.12915500
-0.90435940 0.12979700
-0.90570166 0.13045200
-0.90704096 0.13112100
-0.90838027 0.13180600
-0.90971810 0.13250600
-0.91105297 0.13322300
-0.91238784 0.13394800
-0.91371975 0.13468900
-0.91505167 0.13551900
-0.91638062 0.13647200
-0.91770810 0.13749200
-0.91903410 0.13853400
-0.92036010 0.13959800
-0.92168315 0.14069600
-0.92300472 0.14183700
-0.92432480 0.14303200
-0.92564341 0.14428900
-0.92695907 0.14561900
-0.92827472 0.14703500
-0.92958890 0.14855000
-0.93090011 0.15017800
-0.93221133 0.15194000
-0.93351959 0.15385600
-0.93482786 0.15595300
-0.93613316 0.15825400
-0.93743699 0.16080800
-0.93873934 0.16360500
-0.94004021 0.16675500
-0.94133960 0.16965800
-0.94263604 0.17207800
-0.94393247 0.17510900
-0.94522743 0.18061100
-0.94651943 0.18868000
-0.94781143 0.20903400
-0.94910048 0.24047200
-0.95038804 0.24172500
-0.95167118 0.14838500
-0.95295431 0.05537240
-0.95423744 0.03547370
-0.95551909 0.02940560
-0.95679779 0.02505110
-0.95807353 0.01897150
-0.95934927 0.01671160
-0.96062353 0.01814800
-0.96189631 0.02339550
-0.96316762 0.02414700
