# s/c    M_iso_mean    M_iso_std
-0.17710172 0.12287335 0.00005121
-0.17562346 0.12250324 0.00005136
-0.17414667 0.12213203 0.00005151
-0.17266989 0.12175973 0.00005167
-0.17119606 0.12137245 0.00006786
-0.16972223 0.12099787 0.00006807
-0.16824841 0.12063609 0.00007106
-0.16677754 0.12025928 0.00007128
-0.16530667 0.11989534 0.00005246
-0.16383875 0.11951625 0.00005262
-0.16237084 0.11913599 0.00005278
-0.16090440 0.11876868 0.00006931
-0.15943796 0.11838607 0.00006953
-0.15797449 0.11801650 0.00007260
-0.15651101 0.11763151 0.00007283
-0.15504900 0.11724529 0.00007307
-0.15358848 0.11685782 0.00007330
-0.15212944 0.11646910 0.00007354
-0.15067039 0.11607911 0.00007378
-0.14921430 0.11570233 0.00008948
-0.14775822 0.11532437 0.00009438
-0.14630375 0.11494521 0.00007449
-0.14485062 0.11455015 0.00007475
-0.14339867 0.11415376 0.00007500
-0.14194791 0.11374125 0.00009567
-0.14049847 0.11334209 0.00009600
-0.13905022 0.11294156 0.00009633
-0.13760344 0.11253964 0.00009667
-0.13615770 0.11212135 0.00008468
-0.13471344 0.11171654 0.00008499
-0.13327021 0.11129523 0.00007688
-0.13182846 0.11087232 0.00009809
-0.13038804 0.11044787 0.00008594
-0.12894881 0.11002180 0.00007775
-0.12751090 0.10959409 0.00009921
-0.12607433 0.10916477 0.00008693
-0.12463893 0.10871835 0.00009999
-0.12320502 0.10828563 0.00008762
-0.12177229 0.10782011 0.00008799
-0.12034104 0.10735261 0.00008837
-0.11891096 0.10689877 0.00010166
-0.11748222 0.10642731 0.00010210
-0.11605496 0.10595379 0.00010254
-0.11462888 0.10547819 0.00010300
-0.11320413 0.10498453 0.00009032
-0.11178086 0.10450460 0.00009073
-0.11035892 0.10400638 0.00011395
-0.10893816 0.10348966 0.00009160
-0.10751888 0.10300291 0.00009202
-0.10610108 0.10249753 0.00011560
-0.10468446 0.10200613 0.00011614
-0.10326932 0.10151240 0.00011670
-0.10185551 0.10101630 0.00011726
-0.10044304 0.10050115 0.00010800
-0.09903203 0.09998340 0.00009475
-0.09762236 0.09947982 0.00009522
-0.09621417 0.09895678 0.00011966
-0.09480731 0.09843104 0.00011023
-0.09340178 0.09790254 0.00009673
-0.09199772 0.09737118 0.00012157
-0.09059500 0.09683699 0.00011202
-0.08919376 0.09626512 0.00011267
-0.08779384 0.09572486 0.00009890
-0.08639541 0.09516399 0.00011396
-0.08499845 0.09459984 0.00012508
-0.08360282 0.09405017 0.00011529
-0.08220867 0.09346154 0.00011600
-0.08081600 0.09286923 0.00011673
-0.07942466 0.09230943 0.00010250
-0.07803480 0.09172800 0.00011816
-0.07664641 0.09112460 0.00011893
-0.07525951 0.09051724 0.00011972
-0.07387393 0.08990583 0.00012052
-0.07248984 0.08929030 0.00012134
-0.07110722 0.08872707 0.00012210
-0.06972608 0.08810342 0.00012295
-0.06834642 0.08747539 0.00012382
-0.06696823 0.08690057 0.00012463
-0.06559138 0.08632197 0.00012546
-0.06421615 0.08577843 0.00015340
-0.06284240 0.08527074 0.00012699
-0.06146998 0.08475997 0.00014749
-0.06009919 0.08424616 0.00015616
-0.05872988 0.08374920 0.00014924
-0.05736204 0.08320919 0.00015020
-0.05599568 0.08266569 0.00015118
-0.05463080 0.08209825 0.00017967
-0.05326740 0.08154743 0.00018087
-0.05190548 0.08097235 0.00016240
-0.05054518 0.08037236 0.00018348
-0.04918636 0.07974702 0.00018491
-0.04782902 0.07903244 0.00016635
-0.04647316 0.07816205 0.00018862
-0.04511893 0.07693589 0.00019159
-0.04376617 0.07544728 0.00020517
-0.04241504 0.07379354 0.00023061
-0.04106524 0.07221782 0.00023560
-0.03971706 0.07060729 0.00024094
-0.03837051 0.06903194 0.00024640
-0.03702529 0.06742012 0.00025225
-0.03568185 0.06574384 0.00025095
-0.03433973 0.06399795 0.00026566
-0.03299939 0.06220335 0.00030073
-0.03166038 0.06024548 0.00031046
-0.03032315 0.05813643 0.00032167
-0.02898739 0.05556021 0.00037699
-0.02765326 0.05225792 0.00043466
-0.02632105 0.04797659 0.00053168
-0.02499002 0.04319853 0.00062948
-0.02366047 0.03830403 0.00071028
-0.02233255 0.03349076 0.00074547
-0.02100625 0.02862184 0.00085935
-0.01968143 0.02394479 0.00093776
-0.01835824 0.01942332 0.00104752
-0.01703653 0.01497174 0.00123365
-0.01571644 0.01034440 0.00158320
-0.01439801 0.00479645 0.00367390
-0.01308110 nan nan
-0.01176578 nan nan
-0.01045207 nan nan
-0.00913993 0.00716507 0.00225310
-0.00782941 0.01188590 0.00119425
-0.00652048 0.01583974 0.00115345
-0.00521317 0.02026682 0.00090243
-0.00390746 0.02449672 0.00083920
-0.00260335 0.02976211 0.00076417
-0.00130087 0.03465645 0.00091807
-0.00000000 0.04281500 0.00038033
